IID,1,2
1,40.2,-0.0639771056331127
2,26,0.0274420751366062
3,29.5,0.0852473228868559
4,44.5,0.00696478672065994
5,40,0.0118568959347218
6,29.4,0.00238933324174521
7,32.7,0.507339367346785
8,31.1,0.109615935243457
9,35.1,0.413828292135479
10,43.4,0.0559766378422508
11,28.3,0.227537869681223
12,37,0.140328147880381
13,42.3,0.238700528202907
14,41.1,0.207445153955984
15,33,0.365241694264139
16,31.7,0.224049305034365
17,37.2,0.381439909919475
18,28.6,0.168282392614688
19,38.1,0.21232573338579
20,38.5,0.195651446412237
21,39.2,0.440248683986181
22,34.7,0.227895292993154
23,38.3,0.26711809622982
24,37.7,0.259453313199638
25,41.2,0.269499845096737
26,31.9,0.172610151520892
27,23.4,0.202039773553748
28,37.1,0.00491801071783966
29,44.6,0.00874150472017461
30,41.1,0.263844507673559
31,34,0.228383459707684
32,33,0.262030111209268
33,38.9,-0.067051207167438
34,34.3,0.136709144391263
35,36.9,0.260563827212264
36,32.9,0.145679098999205
37,43.1,0.179345111836615
38,39.1,0.284321970123984
39,42.1,0.193489459584098
40,31.2,0.214511954515176
41,50.4,0.342661764777506
42,39.1,0.244721599084405
43,43,0.672114733784829
44,36.6,0.755850422817838
45,38.4,0.401773619889971
46,33.2,0.533841729437253
47,38.6,0.735957977269691
48,36.3,0.618008936961769
49,44.4,0.778291168229624
50,37.3,0.741715864509817
51,38.3,0.95592655146629
52,37.5,0.606011870128922
53,45.5,0.8069060913561
54,30.1,0.625315644050723
55,37.9,0.519707475689572
56,33.3,0.512409252781486
57,35.3,0.554127710451792
58,40.9,0.76063806783568
59,37.5,0.648974326257503
60,45.2,0.690710448427462
61,43.5,0.67120074820799
62,45.2,0.671266837801517
63,35.7,0.817582889120105
64,51.4,-0.0774049969378001
65,42.3,0.304909857451547
66,27.8,0.179645799908283
67,40.4,-0.0466625893187122
68,52,-0.0663686004308726
69,48.5,0.122978563618395
70,40.5,0.110204780904282
71,46,0.0718558047883491
72,43.8,0.151097662513251
73,32,0.0194823036639543
74,46,0.0327113605760033
75,47.5,0.0404761699231819
76,36.4,0.089994722431352
77,44.3,0.0919800207543477
78,41.2,-0.00200503736142312
79,47.7,0.0983409374653636
80,39.3,0.19215753020514
81,39.6,0.0983714805164866
82,44,0.234700693764388
83,42.9,0.0582550537370638
84,46,0.212833435470625
85,46.4,-0.0891984869384478
86,39.2,-0.0546231874551408
87,47.2,0.0296468744466612
88,52.6,0.0395057101577991
89,47.2,0.0442516739178407
90,42.7,-0.114487480639004
91,39.3,0.232097355496659
92,55.4,0.0346946575024868
93,41.6,-0.0489857755833337
94,46.5,-0.0908826621035769
95,43.8,0.0597302134925136
96,45.5,0.567418419078145
97,22.5,0.559329557530448
98,46.9,0.602839700165492
99,42.5,0.544198303759285
100,22.5,0.57119231325387
101,49.2,0.57931706941293
102,46.1,0.506829185270619
103,38,0.697163733938384
104,47.3,0.774859208297169
105,40.6,0.49560779011216
106,44,0.673288726873792
107,43.5,0.52081751110738
108,50.8,0.82184499351898
109,44.3,0.645228060055373
110,44.3,0.615689535947073
111,42.2,0.65956184433361
112,44.2,0.555092992691415
113,44.5,0.170909530097466
114,44.9,0.542627468548822
115,49.2,0.52252748688407
116,43,0.550790642819194
117,42.6,0.626173547016597
118,47.5,0.476019426308029
119,50.6,0.56294486278688
120,37.3,0.663335085880038
121,48.1,0.619725352014195
122,50.2,0.630838367200649
123,51.6,0.590641362457295
124,40.7,0.720232178208506
125,45.3,0.736082150870696
126,50.6,0.04205357493524
127,35.2,-0.0399592597696078
128,39.3,0.168914877421206
129,52,0.0464228410647645
130,54,-0.0345049756786792
131,47.3,0.064377543211393
132,30.4,0.638693543951222
133,30.5,0.558245148689722
134,47.4,-0.0217091776029307
135,34.6,-0.199057012371119
136,36.3,0.130407007825642
137,49.1,0.10832294607925
138,36.1,0.662280959038715
139,36,0.140634144003669
140,45.1,0.112705177777485
141,48.6,0.192729494521469
142,34.3,0.12192243538056
143,31.1,0.104340602105903
144,37.8,0.0429678215637982
145,43.8,0.712812000639027
146,34.8,0.522841097015829
147,38.2,0.472412735758324
148,47,0.446612689809205
149,37.6,0.623082085542958
150,45.6,0.860140105963559
151,39.6,-0.156405555857106
152,45.4,0.849811986278899
153,51.2,0.307285819672026
154,46.6,0.601114148302901
155,28.4,0.750625429153431
156,33.6,0.842501711483119
157,48,0.498906700685164
158,40,0.444417244852414
159,42.8,0.704724400841305
160,44.8,0.734345504310048
161,42.8,-0.255058610286177
162,41.6,0.740199371565526
163,43,0.483125515150931
164,41.4,-0.202882681804445
165,31.8,0.913384910708737
166,39.4,0.870995071525782
167,37,-0.209223715076197
168,30,-0.00524112148738801
169,36.4,0.537036045288178
170,34.8,0.54508200733672
171,29.6,0.715031201302247
172,40.8,0.610052689687324
173,40,0.924514850748306
174,27,-0.0807985822675617
175,48.2,-0.162263556431468
176,34.6,0.680480005594328
177,49.4,0.253860367137301
178,37.6,0.777565792519762
179,36,0.649162849107241
180,41.6,0.699848128764862
181,46,0.718235741678833
182,39.4,0.331930059135272
183,47.2,0.626199173593679
184,42.8,0.453370405133101
185,36,0.749872512487215
186,43.8,0.829196514486362
187,46.8,0.531104123568719
188,44.8,0.591236690902475
189,30.8,0.648390919174158
190,40.8,0.533883889289872
191,36.2,0.442482764597384
192,39.6,0.606453700163329
193,50.6,0.491129447872713
194,36,0.691819004552196
195,41,0.58435850021026
196,31.2,0.680890944508654
197,31.2,0.612870438433591
198,33.2,0.850102754385245
199,44,0.616628582488937
200,47.4,0.792699700316735
201,33.4,0.436329122951254
202,39.4,0.624290972545028
203,36,0.839069708042045
204,36.8,0.669688301565343
205,32.2,0.935482242584178
206,43.4,0.934629560652684
207,42.8,0.770295502145609
208,48.2,0.597751062515643
209,34.6,0.603211046235769
210,41.6,-0.206821734701058
211,50.6,-0.165072690471008
212,32.8,0.555174179776024
213,43.4,-0.0278144376638059
214,42.4,0.755217459416502
215,45.6,0.837709541568815
216,53.4,0.647347495453315
217,43.2,0.801346777456894
218,48.2,0.68534857664506
219,28.2,0.707677374378014
220,41.6,0.680228395245831
221,35.2,0.591729948125525
222,36.6,0.503462923354113
223,40,0.360793111920658
224,48.4,0.583271045766145
225,43,0.627086662421039
226,40,0.403880481296782
227,34.2,0.62705524919752
228,41.4,0.520582129474081
229,42.2,0.291550666257576
230,36,0.499701342117801
231,48.8,0.833644183148826
232,31.4,0.534101388880419
233,36.8,0.710499038900066
234,35.8,-0.0961090480438184
235,43.4,0.551372048506027
236,48.4,0.25159961574214
237,29.8,0.418115849076956
238,48.4,0.696508407106454
239,36.6,0.503884434863058
240,35.6,0.786498242697408
241,34,0.74910097413171
242,36.4,0.690888224648101
243,46.2,0.675501009666459
244,38.2,0.795746870015383
245,45.2,0.58902388600637
246,41.4,0.415061848524994
247,46.6,0.497940417747286
248,47.4,0.428964201328964
249,48.6,0.809448038961244
250,41.4,0.673724422192803
251,44.8,0.44119678032097
252,33,0.438367719333546
253,30.2,0.509856515038624
254,45,0.852943867260363
255,32,0.699720126405313
256,44.6,0.432020377311918
257,41.8,0.717655336690256
258,38.6,0.625128992071638
259,39,0.835897190009656
260,37,0.768877947802819
261,48.6,0.524436384070639
262,44.8,0.616782080899709
263,44.8,0.692934870125062
264,44.4,0.459772568015719
265,42,0.556940760267118
266,48.8,0.579439111091563
267,44,0.365264536289551
268,47.2,0.519633989630673
269,45,0.660932061298022
270,44.2,0.584769178072867
271,34.8,0.303594374330885
272,37.8,0.426679128615316
273,40.8,0.320399926810475
274,37,0.752255044509289
275,50.8,0.433136677970982
276,43,0.624837005723936
277,42.6,0.596518941910582
278,37.2,0.436876504897377
279,36.8,0.609298859340091
280,38.6,0.585495989567183
281,38.2,-3.7529520273397
282,36.8,0.628392530136717
283,33.4,0.566140309861921
284,37.8,0.69835800204419
285,34.8,0.721242056783458
286,42.8,0.648173463092231
287,33.2,0.666883387861927
288,34,0.727289189328235
289,33.8,0.497905523834179
290,32.2,0.655744789607011
291,23.6,0.845266031644231
292,33,0.52535498156118
293,30,0.694862693561258
294,28.2,0.817242869256108
295,44.4,0.508345286637332
296,39.2,0.675540297950168
297,42.2,0.494820632162135
298,37.2,0.62939710066005
299,31.8,0.359516133928549
300,38,0.476739145897312
301,40.8,0.685896567711861
302,44,0.635744921276496
303,43.4,0.808032616540825
304,42.8,0.784183192544695
305,39,0.697038777182223
306,39,0.630471850587173
307,33,0.77970180470186
308,34.6,0.628744427853929
309,32.6,0.650000868633851
310,34.8,0.877968241535092
311,34,0.724915924642186
312,32.6,0.845617233223526
313,32,0.680690108719503
314,39,0.580948381604962
315,33.2,-3.80192650455686
316,31.8,-3.68422006831313
317,30.6,0.58969491945006
318,41.8,0.907754373198863
319,34.8,0.5203476615218
320,29,0.291678451074027
321,39.4,0.790400226249922
322,39.8,1.06381613781702
323,39.2,0.765247196986346
324,33.6,0.591824709899522
325,37.2,0.0743074284987187
326,29.2,0.695884972092862
327,32.8,0.768727103417857
328,29,0.709865988481491
329,39.4,0.433810974561159
330,39.6,0.72686232625905
331,28,0.740558926799829
332,33.8,0.443942913878991
333,34.4,0.590221417258664
334,36.2,0.812623472071161
335,32.4,0.61850493522787
336,35.4,0.47398283132225
337,29.6,0.370629192623623
338,28.8,0.704508380543832
339,32.6,0.815694179933139
340,35,0.52390614452073
341,23,0.629844717340895
342,36.8,0.574794652941592
343,34.6,0.855269446499075
344,32.4,0.789165277584573
345,31.6,1.00032949098031
346,36.8,0.501239676389248
347,36.6,0.559320855806481
348,44,0.735628355965834
349,38.6,0.889729187088105
350,40.2,0.95657400323803
351,33.6,0.759294869724185
352,28,0.40411320890427
353,29,0.867010508612824
354,34.4,0.796925736069768
355,33.4,0.893124773814379
356,33.2,0.720320196146429
357,34.8,0.717595816898324
358,38,0.738901117858318
359,34.6,0.888600573489628
360,36.4,0.944130494457073
361,32.4,1.05890362306026
362,42.6,0.91175751429249
363,32.8,0.819946668927031
364,28.2,1.05665200847526
365,30.8,1.14167015758648
366,39.6,0.772744950424987
367,36.2,1.18486934411558
368,31,0.269942066708723
369,25.4,0.465076051230305
370,24.4,0.833147532253428
371,22.2,0.598100349715665
372,31.2,0.728110936631028
373,30.2,0.598615143705533
374,23.8,0.817501049406199
375,27.8,0.584033534328725
376,21.4,0.681625239485581
377,24.6,0.503029359957474
378,29.6,0.328626232088226
379,32.8,0.611592372725987
380,29.2,0.534085899811758
381,47.6,0.512563142769836
382,33.2,0.531016018613557
383,33.2,0.707177808405088
384,36.6,0.577060538353893
385,43.2,0.512092074942901
386,30.6,0.806308892040268
387,42.8,0.911221357570284
388,29.6,0.440208525530075
389,47.2,0.0765891075400193
390,29.2,0.682379678953491
391,49.8,0.384463323911695
392,39,0.756234255862008
393,31.2,0.600315068991042
394,26.8,0.553038602680124
395,31,0.629362467798662
396,24,0.684972314100741
397,35.4,0.576545048226108
398,28,0.730482286937805
399,43,0.729292239168123
400,24.8,0.626810252159238
401,34.2,0.250501806246505
402,38.4,0.184323194083467
403,29.8,0.509369784108548
404,33.6,0.750921157242438
405,29.8,0.656428266515973
406,49.2,0.0920553341752793
407,52.4,0.384465107765108
408,43.5,0.840540038340693
409,47.2,0.703316896989696
410,28.4,0.473609222803741
411,54.4,0.688578613072868
412,28,0.806406699417653
413,46,0.651769929116275
414,42.8,0.833521314806417
415,32.6,0.450048957095023
416,28,0.30772090587036
417,28.8,0.374080774943623
418,48,0.434763987369989
419,39.2,0.154360417423173
420,57.6,0.663889255170855
