IID,1
233,-0.0851862
234,-0.568404
235,-1.16696
236,-0.664764
237,-0.223693
238,1.06362
239,0.260398
240,0.413744
241,0.629879
242,-0.685455
243,-0.374371
244,-0.493261
245,-0.10787
246,-1.18114
247,0.0897284
248,0.263787
249,-1.2173
250,0.673315
251,0.045092
252,1.29912
253,-0.478061
254,-0.228786
255,0.6817
256,0.245822
257,-0.594033
258,-0.680486
259,-0.830338
260,1.70457
261,0.59095
262,0.611237
263,0.00418138
264,-0.383377
265,-0.243196
266,-0.169254
267,-0.155352
268,-0.824821
269,-0.449872
270,1.92832
271,0.215181
272,-0.143135
273,-0.156098
274,0.342879
275,0.914115
276,-0.617893
277,-0.238242
278,-0.70109
279,-0.131094
280,-0.0095139
281,0.291595
282,-0.793439
283,-0.637124
284,0.136072
285,0.773906
286,0.0367577
287,0.761624
288,0.693014
289,0.541576
290,-0.869361
291,-0.027399
292,0.353322
293,-0.264176
294,0.297079
295,-0.545833
296,-0.548106
297,0.144407
298,0.705588
299,0.479019
300,0.122567
301,-0.215981
302,-0.0887805
303,-0.779513
304,0.0445255
305,0.431639
306,0.684196
307,-0.0106237
308,0.216816
309,0.600467
310,0.0550073
311,0.736132
312,0.174483
313,-0.761155
314,0.0836869
315,0.649907
316,-0.408736
317,0.0526916
318,0.374259
319,0.236376
320,0.979551
321,-0.88312
322,1.4248
323,-1.02908
324,0.0143315
325,0.143141
326,-0.27825
327,0.698477
328,0.28698
329,-0.081485
330,0.561154
331,-0.764369
332,-0.0394502
333,-0.422208
334,0.377265
335,0.0821975
336,-0.249497
337,0.926601
338,0.707353
339,-0.915845
340,-0.419921
341,-0.879618
342,-0.482998
343,0.000283542
344,-0.359554
345,-1.22206
346,0.0225971
347,0.573367
348,-0.128998
349,0.333917
350,0.437428
351,0.139988
352,0.723
353,0.621965
354,-0.246446
355,0.874508
356,0.00307377
357,0.116816
358,0.0507541
359,0.295147
360,0.314736
361,-0.909865
362,-0.443826
363,0.488164
364,-0.956517
365,0.00684861
366,-1.10308
367,-0.034201
368,-0.067098
369,0.754004
370,-0.0390786
371,0.321866
372,0.0774008
373,-0.0616459
374,-0.00207791
375,-0.665957
376,0.949313
377,-1.12197
378,0.2601
379,-0.113939
380,-1.12779
381,-1.09094
382,-1.39312
383,0.208447
384,-0.724653
385,0.555612
386,0.150478
387,0.426359
388,-0.244261
389,-0.277675
390,0.455779
391,0.19662
392,0.5823
393,-0.416472
394,0.304079
395,0.498501
396,0.571499
397,-1.52162
398,-0.106667
399,-1.57572
400,1.03354
401,0.975572
402,0.43782
403,-0.364538
404,-0.45096
405,0.199848
406,0.0433863
407,-0.486325
408,-0.105622
409,0.551344
410,0.238402
411,0.78579
412,0.290675
413,-0.249526
414,-0.593408
415,-0.525652
416,0.229003
417,0.184346
418,-0.360187
419,-0.278778
420,-0.19929
421,0.622576
422,-0.244032
423,0.0155368
424,-0.332269
425,-0.0631162
426,-0.1952
427,-0.173914
428,1.02711
429,0.830965
430,-0.00305395
431,-1.44227
432,0.112507
433,-0.572759
434,0.708919
435,-0.276535
436,0.578267
437,0.178209
438,-0.207184
439,0.776692
440,0.39004
441,0.61995
442,-0.523419
443,0.196006
444,-0.308541
445,0.0448162
446,-0.0637648
447,-0.140488
448,0.190802
449,0.348862
450,-0.24436
451,-0.595477
452,-0.298562
453,0.47958
454,0.0595368
455,-0.189748
456,-0.895271
457,-0.590685
458,-0.093484
459,-0.69676
460,-0.623353
461,0.779924
462,-0.0493881
463,-0.384307
464,-0.253271
465,-0.533
466,0.596026
467,0.284417
468,-0.640214
469,0.320804
470,-0.73231
471,0.771229
472,-0.852262
473,-0.725591
474,0.0440171
475,1.02428
476,-0.0304147
477,0.926642
478,0.390755
479,-0.18068
480,-0.935844
481,0.462386
482,-0.0912249
483,0.661208
484,-0.0705425
485,1.17674
486,-0.620676
487,-0.443314
488,0.56265
489,0.262874
490,1.01392
491,-0.681435
492,0.848888
493,-0.0923362
494,-0.255167
495,-0.321915
496,-0.753411
497,-0.865286
498,-0.0597637
499,-0.0177852
500,-0.59761
501,-0.0389208
502,-0.0493532
503,1.42178
504,-0.610698
505,-0.701666
506,0.709196
507,1.66187
508,-0.244324
509,-0.135731
510,0.857199
511,1.29274
512,-1.0889
513,-0.842219
514,-1.58744
515,0.728648
516,-0.436723
517,-0.679618
518,0.598978
519,-0.00416188
520,-0.227136
521,-0.0564072
522,0.775874
523,1.24028
524,0.805342
525,-0.190041
526,-0.761523
527,-0.961195
528,0.125301
529,-0.263673
530,-1.04229
531,-0.220159
532,0.316908
533,-0.596165
534,-0.105393
535,-0.0296373
536,-0.661073
537,-0.274544
538,-0.970924
539,0.240573
540,0.383249
541,0.0998618
542,0.12996
543,0.791125
544,0.828031
545,0.113624
546,1.36042
547,1.04315
548,-0.160337
549,0.880908
550,-0.236134
551,1.51026
552,0.39219
553,0.797909
554,-1.72175
555,0.0882194
556,-0.513369
557,0.947052
558,-0.0862762
559,-0.646298
560,0.189577
561,-0.502379
562,-0.486059
563,-0.373117
564,-0.0865969
565,0.323457
566,-0.198996
567,0.0139699
568,0.873157
569,1.40008
570,-0.454612
571,0.148658
572,0.116176
573,-1.75051
574,-0.677081
575,-0.475842
576,0.32833
577,1.11121
578,-0.282619
579,-0.180267
580,0.259999
581,-0.527434
582,0.726017
583,-0.661514
584,0.284086
585,-0.210721
586,-0.493991
587,0.213852
588,0.175846
589,0.542248
590,-0.138725
591,0.816939
592,0.240305
593,-0.923726
594,-0.0897839
595,-0.0114226
596,-0.540661
597,0.172699
598,0.383343
599,0.386724
600,0.0441062
601,0.0127777
602,0.151668
603,-0.409474
604,-1.00942
605,0.0910449
606,0.174407
607,0.491681
608,-0.953081
609,-0.779386
610,2.0163
611,0.169232
612,0.184055
613,-1.00604
614,-0.213421
615,0.482733
616,0.463495
617,0.403303
618,-0.382105
619,0.362752
620,-0.404483
621,-0.471268
622,0.421407
623,0.378836
624,0.509085
625,-0.43106
626,-0.750931
627,-0.368583
628,0.483541
629,-0.0853483
630,-0.597979
631,-0.420225
632,-0.283224
633,0.297722
634,-0.0369698
635,0.302296
636,-0.0344575
637,-0.268911
638,-0.349582
639,0.201147
640,-0.108927
641,0.676415
642,0.176849
643,0.527242
644,-0.224198
645,-0.0353181
646,-0.522896
647,0.0439962
648,-0.265831
649,-0.24821
650,0.88385
651,0.0874871
652,-0.944331
653,-0.220952
654,0.529296
655,-0.709777
656,-0.0615788
657,0.0223624
658,0.253312
659,-0.000419107
660,-0.214732
661,1.15079
662,-0.365119
663,0.68229
664,-0.419237
665,0.47958
666,-1.06703
667,-0.364505
668,-1.11704
669,0.309507
670,-0.0120472
671,-0.448321
672,0.95698
673,0.407766
674,-0.379065
675,0.0696032
676,0.198786
677,0.227521
678,-0.022211
679,-0.80899
680,0.0898866
681,0.874754
682,0.144829
683,0.0433809
684,0.346403
685,-0.634286
686,0.684572
687,0.0453956
688,0.746412
689,0.253221
690,0.326488
691,0.428938
692,0.12265
693,-0.535033
694,-0.244337
695,-0.913111
696,-0.420882
697,0.0728738
698,-0.067778
699,1.29366
700,0.443393
701,0.510196
702,0.794772
703,1.01743
704,0.570466
705,-0.531385
706,-0.375675
707,-1.18802
708,0.114027
709,0.516208
710,-0.148017
711,0.649237
712,0.0440638
713,0.566801
714,0.521215
715,-0.585048
716,-0.596687
717,0.138236
718,-0.0638165
719,0.634814
720,1.39043
721,-0.847419
722,0.0859672
723,0.366936
724,-1.87212
725,0.907721
726,0.195221
727,-0.240107
728,-0.510449
729,0.101187
730,0.733579
731,0.696857
732,-1.11765
733,-0.975863
734,1.217
735,0.479934
736,0.0454063
737,-0.974666
738,0.35504
739,0.535338
740,-0.979226
741,-1.04285
742,-0.42058
743,0.889164
744,-0.621357
745,0.78215
746,-1.4721
747,0.166069
748,0.474891
749,-0.00608257
750,-0.531185
751,-0.62009
752,1.3931
753,0.302082
754,-0.243921
755,0.141788
756,-1.26293
757,1.0047
758,-0.60459
759,0.609716
760,-0.555651
761,-0.489303
762,-0.292245
763,0.533767
764,-0.0117582
765,-0.67261
766,0.0536706
767,-1.29411
768,0.556791
769,-0.45071
770,-0.0828002
771,0.485987
772,0.827209
773,0.0282463
774,-0.0648198
775,-0.257613
776,0.92102
777,-0.697856
778,-0.552988
779,-0.531842
780,-0.263343
781,-1.18891
782,0.30029
783,-0.931005
784,0.0154774
785,-0.122706
786,-0.0776699
787,0.0259996
788,-0.000125208
789,-0.123256
790,-0.487841
791,-0.561415
792,-0.721312
793,0.398194
794,0.101661
795,0.789941
796,0.985126
797,0.446518
798,0.0465823
799,0.544854
800,0.798097
801,-0.278775
802,-0.622936
803,-0.373618
804,-0.448352
805,1.25977
806,-0.70749
807,-1.14289
808,-0.113211
809,0.764152
810,0.115073
811,-0.697124
812,-0.50217
813,1.18125
814,0.799027
815,-0.156981
816,0.591054
817,0.0250242
818,1.52559
819,1.67992
820,-0.562133
821,-0.709795
822,1.00639
823,-1.11628
824,1.04291
825,-0.0072532
826,-0.578234
827,-0.864525
828,0.253905
829,-0.314628
830,0.11831
831,0.0493486
832,1.00314
833,-0.820616
834,-0.306063
835,-0.109767
836,-0.0972269
837,0.650137
838,-0.114845
839,0.426139
840,-0.864977
841,0.995047
842,0.121093
843,0.091117
844,-1.02053
845,0.0134233
846,0.239224
847,-0.395635
848,0.397519
849,-0.587543
850,-1.21392
851,1.22631
852,0.00809017
853,-0.710819
854,-0.477129
855,0.260527
856,-0.583389
857,0.57994
858,1.12491
859,-0.622571
860,-0.331549
861,-0.823004
862,-0.780447
863,-0.491555
864,-0.345493
865,-0.501973
866,0.417518
867,-1.08766
868,0.345895
869,-0.511176
870,-1.00525
871,-0.361357
872,0.777983
873,-0.622646
874,-0.207913
875,-0.503148
876,0.363059
877,-0.0543411
878,-0.356263
879,0.718467
880,0.741822
881,-0.0883139
882,-0.665553
883,0.231461
884,0.0884244
885,-0.462781
886,1.18214
887,0.551082
888,0.0111933
889,0.71953
890,0.0739649
891,0.567292
892,-0.823828
893,0.642055
894,-0.159845
895,1.01822
896,-0.287693
897,-0.173873
898,-0.354954
899,0.741597
900,0.611634
901,-0.164047
902,0.0235667
903,0.52732
904,-0.00783519
905,-0.157427
906,1.29007
907,0.392681
908,0.472932
909,0.37769
910,0.137533
911,0.326177
912,0.0212061
913,-0.198094
914,-0.231115
915,0.663269
916,-0.386096
917,-0.884764
918,0.246558
919,0.0235616
920,0.306577
921,0.33181
922,0.806154
923,-0.123711
924,-0.137421
925,-0.120297
926,-0.167446
927,0.345779
928,-0.418269
929,0.306136
930,0.347697
931,0.468217
932,0.39765
933,1.08723
934,0.373224
935,-0.953593
936,-0.0478572
937,-1.26292
938,-0.0697177
939,0.380725
940,0.149042
941,0.261914
942,-0.282694
943,-0.0379831
944,-0.190312
945,0.383246
946,0.261542
947,0.464342
948,-1.49518
949,0.076523
950,0.775375
951,-0.629958
952,-0.21375
953,-0.366301
954,-0.489857
955,1.07679
956,-0.182772
957,0.693514
958,-0.301833
959,-0.601355
960,-1.04288
961,0.479223
962,-1.35797
963,1.42028
964,-0.523743
965,0.0374983
966,-0.210411
967,0.00634021
968,0.464635
969,-0.392745
970,0.388466
971,0.105117
972,0.711601
973,-0.460036
974,0.51285
975,-0.949683
976,0.153054
977,0.0617116
978,-0.0723491
979,0.272235
980,-0.746543
981,0.203131
982,1.60797
983,-1.00162
984,-0.896489
985,-0.943696
986,-0.132077
987,-1.29889
988,-0.41649
989,-0.299356
990,1.03638
991,-1.52899
992,0.560811
993,0.76957
994,0.333808
995,0.0123796
996,0.473474
997,-1.2759
998,-0.503599
999,0.558185
1000,-0.164263
1001,-0.374457
1002,0.282497
1003,1.06006
1004,-0.302692
1005,-0.2514
1006,1.21712
1007,-0.161887
1008,-0.589193
1009,-0.570137
1010,-0.794204
1011,0.00440591
1012,-0.149496
1013,0.123676
1014,-1.44062
1015,-0.494983
1016,0.40737
1017,-0.449633
1018,0.13058
1019,-0.0249442
1020,-0.464315
1021,-0.832866
1022,-0.15704
1023,0.172109
1024,-0.923466
1025,0.0752114
1026,0.114445
1027,-0.203686
1028,-0.126409
1029,-0.200216
1030,1.52577
1031,0.868599
1032,-1.11314
1033,-0.919091
1034,-0.402239
1035,0.559973
1036,-0.0866403
1037,0.601668
1038,0.0615775
1039,-0.432412
1040,-0.37485
1041,-0.465214
1042,-0.55543
1043,1.64008
1044,-0.475757
1045,1.48533
1046,0.0817628
1047,-0.00753185
1048,-0.202643
1049,-0.178605
1050,1.18715
1051,-0.536458
1052,0.256361
1053,0.710808
1054,0.473475
1055,0.850497
1056,0.279041
1057,1.30297
1058,0.93196
1059,-0.335335
1060,-0.387506
1061,-0.365702
1062,-0.344679
1063,0.538156
1064,-0.887876
1065,-1.15181
1066,0.273598
1067,-0.0654926
1068,-0.181256
1069,-0.463641
1070,0.451388
1071,-0.0355923
1072,0.086752
1073,-0.653931
1074,0.103956
1075,0.0213058
1076,-1.64608
1077,0.452437
1078,1.04693
1079,0.638541
1080,-0.098192
1081,0.300999
1082,-0.511485
1083,0.581025
1084,0.914221
1085,-0.533041
1086,1.44439
1087,0.762939
1088,0.0472092
1089,-0.205202
1090,0.305154
1091,-0.0803335
1092,0.419817
1093,0.221493
1094,-0.58978
1095,0.838336
1096,-0.372267
1097,0.172698
1098,0.496417
1099,-0.482023
1100,0.776057
1101,-0.0339756
1102,-0.592253
1103,-0.332323
1104,-0.244136
1105,0.649614
1106,0.114305
1107,0.686531
1108,0.0634858
1109,1.05423
1110,-0.101356
1111,-0.0180873
1112,0.292916
1113,-0.703997
1114,0.251998
1115,0.773315
1116,0.469291
1117,0.60812
1118,0.115894
1119,0.0288606
1120,1.18299
1121,0.510008
1122,0.077168
1123,-0.660594
1124,0.247303
1125,-0.014271
1126,-0.921982
1127,-0.311948
1128,-0.866135
1129,-0.262761
1130,-1.21676
1131,-0.758546
1132,0.254333
1133,1.08302
1134,0.099489
1135,0.383684
1136,-0.189528
1137,1.47214
1138,0.532328
1139,-0.880105
1140,0.40705
1141,0.344754
1142,-0.172467
1143,0.425577
1144,0.869727
1145,-0.748061
1146,-0.0569987
1147,0.175893
1148,-0.495384
1149,0.27045
1150,-0.0356695
1151,-0.618078
1152,-0.281935
1153,-0.548476
1154,1.37288
1155,-0.716877
1156,0.346408
1157,-0.0177996
1158,-0.474101
1159,1.28999
1160,1.17095
1161,0.797226
1162,0.58647
1163,0.715038
1164,0.215118
1165,0.233438
1166,0.719358
1167,0.131176
1168,-0.62386
1169,-0.527224
1170,-0.27922
1171,0.317851
1172,-0.422791
1173,0.17964
1174,-0.750284
1175,0.394477
1176,0.130223
1177,-0.188872
1178,0.717627
1179,0.0173632
1180,-0.429414
1181,1.33113
1182,1.31791
1183,-0.150797
1184,-0.64627
1185,0.310878
1186,0.141326
1187,-0.367486
1188,-0.275819
1189,0.682281
1190,0.596521
1191,-0.68091
1192,0.0894034
1193,0.732257
1194,-0.722925
1195,-0.0936981
1196,-0.714674
1197,0.590087
1198,-1.86062
1199,0.295712
1200,-0.366725
1201,0.619445
1202,0.553887
1203,-0.746367
1204,0.258081
1205,0.25528
1206,-0.543433
1207,-0.794646
1208,1.27
1209,0.599144
1210,-0.469415
1211,0.271417
1212,0.589027
1213,-0.0425208
1214,0.327641
1215,-0.780631
1216,-0.097668
1217,1.23748
1218,-0.416538
1219,-0.494031
1220,-0.294939
1221,-0.364808
1222,-0.271328
1223,0.360773
1224,0.237895
1225,0.115819
1226,-0.387582
1227,-0.929691
1228,0.725688
1229,-1.67814
1230,-0.542195
1231,-0.311222
1232,-0.441001
1233,0.442527
1234,1.05022
1235,-0.130517
1236,-0.126125
1237,0.555964
1238,-0.897662
1239,0.363036
1240,-0.15211
1241,0.146975
1242,0.316299
1243,1.10896
1244,1.45855
1245,-0.537195
1246,0.750918
1247,-1.62158
1248,-0.249518
1249,-0.0381222
1250,-0.187238
1251,-1.12869
1252,0.829801
1253,-0.0134788
1254,-0.929064
1255,-1.25083
1256,0.49594
1257,1.01734
1258,-0.559271
1259,-0.21598
1260,0.221989
1261,0.454759
1262,-0.315868
1263,-1.02086
1264,0.333233
1265,-0.287221
1266,0.786743
1267,-0.364487
1268,-0.283696
1269,-1.61856
1270,0.221969
1271,-0.115801
1272,0.130993
1273,0.303505
1274,0.660197
1275,-1.51299
1276,0.825878
1277,0.937779
1278,0.675253
1279,-0.0155626
1280,-0.465726
1281,0.186127
1282,0.582403
1283,0.323164
1284,-0.685336
1285,-0.0136427
1286,-0.735655
1287,0.373243
1288,-0.536661
1289,-1.11728
1290,0.91585
1291,-0.314068
1292,-0.0373588
1293,-0.129423
1294,0.344646
1295,-0.384345
1296,-0.297889
1297,0.427821
1298,0.901697
1299,0.540931
1300,-0.181615
1301,-1.108
1302,-0.971946
1303,0.3476
1304,-0.684121
1305,0.853083
1306,-0.0489967
1307,0.630031
1308,0.841724
1309,0.317888
1310,-0.478318
1311,0.503976
1312,1.11668
1313,1.01915
1314,0.073984
1315,-0.833316
1316,0.141926
1317,0.323548
1318,0.311462
1319,-0.854256
1320,-1.17063
1321,0.902086
1322,-1.4243
1323,-1.52474
1324,0.0283812
1325,-0.218408
1326,0.488093
1327,-0.0484642
1328,-0.453571
1329,0.41633
1330,-0.857735
1331,0.888755
1332,0.568974
1333,-0.309107
1334,0.325326
1335,-0.358104
1336,0.452269
1337,0.294181
1338,1.0218
1339,-0.40157
1340,0.449578
1341,0.0694156
1342,-0.624215
1343,0.289898
1344,-2.04314
1345,0.958708
1346,-0.146374
1347,-0.588235
1348,-0.334077
1349,-0.871641
1350,-0.864595
1351,0.216684
1352,1.5481
1353,-1.2694
1354,0.5692
1355,0.247959
1356,-0.307096
1357,-0.160665
1358,-0.515398
1359,-1.00568
1360,1.40241
1361,0.0826403
1362,-0.10001
1363,-0.178056
1364,1.29179
1365,-0.132106
1366,-1.16563
1367,0.00702559
1368,-0.193281
1369,0.634854
1370,-0.241725
1371,0.72281
1372,-0.250676
1373,-0.025877
1374,-0.14062
1375,-0.458522
1376,-0.575685
1377,0.591652
1378,-0.344182
1379,-0.144164
1380,0.0467623
1381,-1.32264
1382,-0.460991
1383,-0.153109
1384,-0.675718
1385,0.527255
1386,0.95788
1387,0.446637
1388,-0.106635
1389,-0.715376
1390,0.387796
1391,0.210008
1392,1.37216
1393,-0.809249
1394,0.0918675
1395,0.36094
1396,0.0974962
1397,0.519377
1398,0.739288
1399,-0.315465
1400,-1.38571
1401,0.386975
1402,0.342609
1403,-0.0134103
1404,0.307529
1405,-0.555827
1406,0.0512424
1407,0.771256
1408,-1.21823
1409,1.03707
1410,0.119054
1411,-0.407927
1412,-0.0237878
1413,0.489972
1414,-0.803496
1415,0.145658
1416,0.261136
1417,-0.0615719
1418,0.151405
1419,-0.377075
1420,1.11278
1421,-0.475772
1422,0.318461
1423,-0.22071
1424,-0.137957
1425,0.306017
1426,-0.43928
1427,0.040363
1428,0.822223
1429,-0.707248
1430,0.0388513
1431,-0.228814
1432,0.24866
1433,-0.124284
1434,-0.107697
1435,0.401396
1436,-0.16726
1437,1.04463
1438,0.183633
1439,-1.22064
1440,2.61074
1441,-0.726197
1442,-1.00441
1443,-0.396889
1444,-0.537645
1445,-0.549513
1446,-0.10386
1447,1.23169
1448,1.24533
1449,-0.266338
1450,1.88501
1451,0.515245
1452,-3.19177
1453,-0.471204
1454,0.397474
1455,-0.199414
1456,1.16641
1457,0.381393
1458,-0.299581
1459,0.539189
1460,-0.577098
1461,0.587182
1462,0.776045
1463,0.746052
1464,-0.15821
1465,0.592313
1466,0.618133
1467,0.0234791
1468,-0.623327
1469,0.898578
1470,-0.239155
1471,-0.690507
1472,0.674179
1473,0.399633
1474,-1.26959
1475,-0.442996
1476,0.404145
1477,-0.281462
1478,-0.434722
1479,-0.115897
1480,0.577899
1481,-0.235108
1482,-0.388133
1483,-0.132107
1484,0.709633
1485,-0.112383
1486,-0.285894
1487,-0.00302799
1488,0.812814
1489,-0.085444
1490,-1.12547
1491,-1.13331
1492,-0.424887
1493,-0.137273
1494,1.51972
1495,-0.0206122
1496,0.303553
1497,0.0486149
1498,-0.587505
1499,-0.294211
1500,0.503762
1501,-2.29582
1502,1.6915
1503,-0.656068
1504,-0.892617
1505,0.127657
1506,0.210621
1507,-0.532988
1508,-0.00911111
1509,0.375797
1510,0.701485
1511,-0.09999
1512,-0.0986878
1513,0.907112
1514,-0.300254
1515,0.141054
1516,0.747627
1517,-1.22157
1518,-0.315443
1519,-0.104089
1520,-0.782132
1521,0.48371
1522,0.197762
1523,-0.127383
1524,-1.64832
1525,-0.00961524
1526,0.950817
1527,-0.0189493
1528,-0.0894804
1529,0.0122503
1530,0.981114
1531,-0.480763
1532,-0.327381
1533,0.82819
1534,-1.56387
1535,-1.52247
1536,-0.43496
1537,-0.0919593
1538,-0.763063
1539,0.503636
1540,1.06807
1541,0.650442
1542,0.442121
1543,-0.878274
1544,0.654778
1545,-0.431276
1546,-0.564694
1547,0.18513
1548,-0.17337
1549,0.401977
1550,0.850244
1551,0.639544
1552,-1.25683
1553,0.114435
1554,-1.0304
1555,-0.45402
1556,0.57467
1557,-1.20523
1558,-0.374365
1559,-0.372037
1560,-1.10304
1561,0.612477
1562,-0.298455
1563,0.49327
1564,-0.718028
1565,0.0435777
1566,0.0453801
1567,-0.423929
1568,0.177899
1569,0.462354
1570,0.638607
1571,0.436522
1572,-0.957807
1573,0.459779
1574,-0.454755
1575,-0.396252
1576,0.15433
1577,0.418921
1578,-0.202878
1579,1.11241
1580,-0.602546
1581,0.986276
1582,-0.19369
1583,-0.934889
1584,-0.955356
1585,0.57208
1586,0.186788
1587,-0.00588086
1588,-0.124543
1589,0.814568
1590,0.321981
1591,-0.51178
1592,-1.03195
1593,-1.07981
1594,-0.463339
1595,-0.0958761
1596,0.437157
1597,-0.230893
1598,-0.114322
1599,-0.217386
1600,0.27084
1601,-0.559895
1602,-0.0278981
1603,-1.12451
1604,0.0843182
1605,-1.32379
1606,0.0711972
1607,0.924617
1608,-0.407199
1609,0.755759
1610,-0.341059
1611,0.0917975
1612,0.118535
1613,0.254543
1614,0.131135
1615,-0.939806
1616,0.667512
1617,0.173678
1618,0.051983
1619,-0.366687
1620,-0.0538905
1621,0.761403
1622,1.35662
1623,0.10238
1624,-0.351928
1625,-0.281261
1626,0.205183
1627,0.0411511
1628,-0.29965
1629,0.148966
1630,-0.220729
1631,-0.85729
1632,-1.14423
1633,-0.42359
1634,-0.338206
1635,0.139868
1636,-0.267595
1637,0.50009
1638,0.61026
1639,0.190574
1640,1.0284
1641,0.506095
1642,1.08183
1643,-0.0331758
1644,0.224521
1645,-0.658088
1646,-1.5214
1647,-0.350366
1648,-0.148208
1649,-0.17832
1650,-0.261763
1651,0.432704
1652,1.04789
1653,0.81283
1654,0.189816
1655,-0.812245
1656,-0.125349
1657,0.795186
1658,-0.0275602
1659,0.756288
1660,-0.589054
1661,0.0343647
1662,-0.222505
1663,0.156728
1664,-0.292457
1665,-0.499507
1666,0.147646
1667,1.61127
1668,-0.719607
1669,-0.787967
1670,0.411279
1671,1.19903
1672,0.0681025
1673,-1.50408
1674,-0.57788
1675,0.0577599
1676,-0.00803182
1677,-0.256498
1678,0.590187
1679,0.415728
1680,0.162115
1681,-0.136348
1682,-0.603363
1683,-1.43582
1684,-0.069409
1685,-0.149912
1686,0.69501
1687,0.848603
1688,0.166816
1689,0.80212
1690,-0.381748
1691,0.76233
1692,-1.46815
1693,-0.429116
1694,0.320613
1695,-1.51138
1696,-0.160961
1697,-0.301754
1698,0.0320414
1699,0.0974186
1700,-1.21599
1701,0.582735
1702,0.0357641
1703,0.473411
1704,1.03873
1705,0.0421579
1706,-0.617356
1707,0.894669
1708,0.438951
1709,-0.757402
1710,0.0971759
1711,-0.788954
1712,0.840978
1713,-0.510057
1714,0.749675
1715,0.802076
1716,-0.106135
1717,-1.26203
1718,-0.265898
1719,0.698524
1720,-0.0218556
1721,-1.0438
1722,0.831082
1723,-0.434073
1724,0.690235
1725,-0.174397
1726,1.47
1727,0.491211
1728,-0.511463
1729,1.1242
1730,-1.02248
1731,0.20461
1732,-0.584362
1733,0.447956
1734,0.0246173
1735,-0.472185
1736,0.336006
1737,0.467849
1738,-0.418469
1739,0.478297
